DateTime,Depth(m),Temperature (℃),Salinity(ppt),Dissolved oxygen (mg/L)
2018-06-07 17:00:02,3.916,26.66,32.41,5.13
2018-06-07 17:10:01,3.914,26.66,32.38,5.18
2018-06-07 17:20:02,3.916,26.68,32.37,5.09
2018-06-07 17:30:02,3.919,26.66,32.27,5.16
2018-06-07 17:40:01,3.924,26.65,32.25,5.22
2018-06-07 17:50:01,3.927,26.65,32.12,5.22
2018-06-07 18:00:01,3.926,26.63,32.39,5.24
2018-06-07 18:10:01,3.926,26.67,32.35,5.06
2018-06-07 18:20:01,3.925,26.67,32.21,5
2018-06-07 18:30:01,3.927,26.67,32.29,5.14
2018-06-07 18:40:01,3.926,26.68,32.18,5.11
2018-06-07 18:50:02,3.926,26.63,32.07,5.16
2018-06-07 19:00:01,3.926,26.58,31.99,5.3
2018-06-07 19:10:02,3.926,26.6,32.15,5.18
2018-06-07 19:20:02,3.928,26.6,32.23,5.27
2018-06-07 19:30:02,3.93,26.68,32.02,4.96
2018-06-07 19:40:01,3.93,26.7,32.19,4.91
2018-06-07 19:50:02,3.93,26.71,32.26,4.93
2018-06-07 20:00:02,3.928,26.63,32.25,5.05
2018-06-07 20:10:01,3.931,26.68,32.02,4.95
2018-06-07 20:20:01,3.93,26.6,31.98,4.99
2018-06-07 20:30:02,3.933,26.56,31.9,5.11
2018-06-07 20:40:02,3.93,26.66,32.14,4.86
2018-06-07 20:50:02,3.929,26.48,32.02,5.33
2018-06-07 21:00:01,3.93,26.47,31.77,5.32
2018-06-07 21:10:01,3.934,26.47,31.73,5.31
2018-06-07 21:20:01,3.93,26.58,31.63,5.18
2018-06-07 21:30:01,3.93,26.57,31.61,5.25
2018-06-07 21:40:02,3.932,26.59,31.44,5.13
2018-06-07 21:50:01,3.93,26.57,31.33,5.24
2018-06-07 22:00:01,3.93,26.58,31.29,5.21
2018-06-07 22:10:01,3.928,26.57,31.1,5.23
2018-06-07 22:20:01,3.927,26.53,30.74,5.26
2018-06-07 22:30:01,3.929,26.52,30.66,5.26
2018-06-07 22:40:01,3.929,26.53,30.67,5.26
2018-06-07 22:50:01,3.929,26.54,30.7,5.28
2018-06-07 23:00:01,3.927,26.51,30.39,5.25
2018-06-07 23:10:01,3.925,26.54,31.01,5.3
2018-06-07 23:20:02,3.923,26.54,31.35,5.24
2018-06-07 23:30:01,3.922,26.53,31.66,5.25
2018-06-07 23:40:01,3.924,26.53,31.64,5.2
2018-06-07 23:50:02,3.921,26.53,31.76,5.3
2018-06-08 0:00:02,3.917,26.57,31.77,5.16
2018-06-08 0:10:02,3.918,26.57,31.82,5.13
2018-06-08 0:20:01,3.916,26.58,31.94,5.1
2018-06-08 0:30:01,3.918,26.55,31.91,5.2
2018-06-08 0:40:01,3.917,26.55,31.72,5.2
2018-06-08 0:50:01,3.914,26.56,31.65,5.17
2018-06-08 1:00:01,3.911,26.55,31.62,5.21
2018-06-08 1:10:01,3.911,26.57,30.97,5.14
2018-06-08 1:20:01,3.908,26.58,31.23,5.14
2018-06-08 1:30:01,3.906,26.59,31.1,5.06
2018-06-08 1:40:02,3.905,26.58,30.89,5.03
2018-06-08 1:50:02,3.902,26.52,30.29,5
2018-06-08 2:00:01,3.898,26.53,30.29,5.03
2018-06-08 2:10:02,3.9,26.44,29.26,5.13
2018-06-08 2:20:02,3.9,26.39,28.9,5.33
2018-06-08 2:30:01,3.906,26.28,27.88,5.59
2018-06-08 2:40:01,3.902,26.46,29.68,5.1
2018-06-08 2:50:02,3.906,26.42,29.24,5.13
2018-06-08 3:00:02,3.903,26.51,30.53,5.04
2018-06-08 3:10:02,3.9,26.51,30.34,5.04
2018-06-08 3:20:02,3.898,26.44,30.54,5.26
2018-06-08 3:30:01,3.895,26.5,30.92,5.14
2018-06-08 3:40:01,3.895,26.49,31.17,5.21
2018-06-08 3:50:02,3.9,26.45,31.3,5.42
2018-06-08 4:00:01,3.903,26.41,31.17,5.53
2018-06-08 4:10:01,3.9,26.41,31.72,5.51
2018-06-08 4:20:01,3.9,26.41,31.17,5.43
2018-06-08 4:30:02,3.9,26.42,30.67,5.51
2018-06-08 4:40:01,3.899,26.4,30.58,5.54
2018-06-08 4:50:02,3.895,26.42,31.17,5.43
2018-06-08 5:00:01,3.894,26.41,31.59,5.55
2018-06-08 5:10:02,3.896,26.4,31.46,5.56
2018-06-08 5:20:02,3.899,26.38,31.46,5.64
2018-06-08 5:30:01,3.901,26.41,31.22,5.44
2018-06-08 5:40:01,3.904,26.41,31.09,5.48
2018-06-08 5:50:01,3.901,26.4,31.15,5.43
2018-06-08 6:00:02,3.902,26.39,31.37,5.54
2018-06-08 6:10:01,3.905,26.39,31.25,5.54
2018-06-08 6:20:01,3.906,26.37,31.34,5.62
2018-06-08 6:30:02,3.905,26.38,31.34,5.54
2018-06-08 6:40:01,3.904,26.42,31.06,5.48
2018-06-08 6:50:02,3.902,26.42,31.44,5.45
2018-06-08 7:00:01,3.904,26.42,31.39,5.52
2018-06-08 7:10:02,3.907,26.4,31.3,5.52
2018-06-08 7:20:01,3.907,26.4,31.19,5.5
2018-06-08 7:30:01,3.905,26.4,31.35,5.42
2018-06-08 7:40:02,3.906,26.41,31.24,5.43
2018-06-08 7:50:02,3.91,26.39,31.42,5.49
2018-06-08 8:00:01,3.909,26.39,31.38,5.57
2018-06-08 8:10:01,3.911,26.38,31.14,5.58
2018-06-08 8:20:01,3.909,26.38,31.57,5.61
2018-06-08 8:30:02,3.906,26.36,31.66,5.66
2018-06-08 8:40:01,3.909,26.36,31.81,5.68
2018-06-08 8:50:02,3.91,26.35,31.6,5.66
2018-06-08 9:00:02,3.908,26.36,31.58,5.59
2018-06-08 9:10:01,3.908,26.36,31.59,5.62
2018-06-08 9:20:01,3.911,26.37,31.32,5.58
2018-06-08 9:30:02,3.903,26.37,31.37,5.54
2018-06-08 9:40:01,3.897,26.38,31.18,5.59
2018-06-08 9:50:02,3.888,26.39,31.24,5.55
2018-06-08 10:00:02,3.903,26.38,30.73,5.65
2018-06-08 10:10:01,3.909,26.4,30.61,5.46
2018-06-08 10:20:01,3.906,26.44,30.25,5.5
2018-06-08 10:30:02,3.908,26.41,30.71,5.5
2018-06-08 10:40:02,3.908,26.41,31.05,5.4
2018-06-08 10:50:01,3.91,26.4,31.25,5.44
2018-06-08 11:00:01,3.911,26.41,31.3,5.43
2018-06-08 11:10:01,3.916,26.39,30.71,5.58
2018-06-08 11:20:01,3.917,26.39,30.79,5.55
2018-06-08 11:30:01,3.917,26.38,30.89,5.53
2018-06-08 11:40:02,3.915,26.36,30.99,5.54
2018-06-08 11:50:01,3.916,26.35,30.61,5.54
2018-06-08 12:00:01,3.91,26.34,30.88,5.72
2018-06-08 12:10:02,3.907,26.34,31.09,5.7
2018-06-08 12:20:01,3.907,26.33,31.14,5.72
2018-06-08 12:30:01,3.907,26.33,31.21,5.8
2018-06-08 12:40:01,3.904,26.31,31.31,5.92
2018-06-08 12:50:02,3.9,26.31,31.37,5.77
2018-06-08 13:00:01,3.899,26.3,31.36,5.81
2018-06-08 13:10:01,3.897,26.31,31.53,5.73
2018-06-08 13:20:01,3.893,26.31,31.45,5.75
2018-06-08 13:30:01,3.895,26.32,31.48,5.68
2018-06-08 13:40:02,3.891,26.32,31.58,5.59
2018-06-08 13:50:01,3.888,26.33,31.61,5.53
2018-06-08 14:00:02,3.885,26.35,31.65,5.44
2018-06-08 14:10:01,3.884,26.33,31.54,5.6
2018-06-08 14:20:01,3.883,26.32,31.41,5.65
2018-06-08 14:30:02,3.881,26.32,31.52,5.67
2018-06-08 14:40:01,3.879,26.31,31.47,5.68
2018-06-08 14:50:01,3.876,26.31,31.53,5.76
2018-06-08 15:00:01,3.874,26.33,31.48,5.7
2018-06-08 15:10:01,3.872,26.31,31.45,5.83
2018-06-08 15:20:01,3.872,26.33,31.41,5.76
2018-06-08 15:30:01,3.87,26.33,31.23,5.69
2018-06-08 15:40:01,3.87,26.33,31.28,5.62
2018-06-08 15:50:02,3.875,26.32,31.28,5.58
2018-06-08 16:00:02,3.871,26.35,31.2,5.56
2018-06-08 16:10:01,3.871,26.33,31.25,5.62
2018-06-08 16:20:01,3.869,26.32,31.18,5.64
2018-06-08 16:30:01,3.874,26.33,31.36,5.63
2018-06-08 16:40:01,3.868,26.3,31.26,5.8
2018-06-08 16:50:01,3.869,26.32,31.28,5.81
2018-06-08 17:00:01,3.867,26.32,31.33,5.65
2018-06-08 17:10:01,3.867,26.33,31.4,5.56
2018-06-08 17:20:02,3.866,26.33,31.27,5.64
2018-06-08 17:30:01,3.869,26.34,31.05,5.69
2018-06-08 17:40:02,3.87,26.33,31.32,5.75
2018-06-08 17:50:02,3.871,26.33,31.52,5.78
2018-06-08 18:00:02,3.87,26.34,32.04,5.6
2018-06-08 18:10:02,3.872,26.35,32.01,5.62
2018-06-08 18:20:01,3.869,26.35,31.6,5.75
2018-06-08 18:30:02,3.868,26.36,31.52,5.71
2018-06-08 18:40:02,3.865,26.36,31.51,5.66
2018-06-08 18:50:01,3.865,26.36,31.37,5.56
2018-06-08 19:00:02,3.867,26.36,31.14,5.76
2018-06-08 19:10:02,3.865,26.35,31.35,5.74
2018-06-08 19:20:01,3.864,26.36,31.47,5.68
2018-06-08 19:30:02,3.864,26.36,31.67,5.71
2018-06-08 19:40:01,3.865,26.36,31.57,5.74
2018-06-08 19:50:01,3.865,26.35,31.55,5.72
2018-06-08 20:00:01,3.868,26.36,31.42,5.68
2018-06-08 20:10:01,3.868,26.36,31.47,5.66
2018-06-08 20:20:02,3.87,26.35,31.56,5.67
2018-06-08 20:30:01,3.873,26.35,31.47,5.59
2018-06-08 20:40:01,3.871,26.36,31.58,5.62
2018-06-08 20:50:01,3.872,26.36,31.55,5.59
2018-06-08 21:00:01,3.872,26.36,31.63,5.5
2018-06-08 21:10:02,3.874,26.36,31.63,5.53
2018-06-08 21:20:02,3.874,26.36,31.62,5.51
2018-06-08 21:30:02,3.876,26.36,31.65,5.39
2018-06-08 21:40:01,3.877,26.36,31.76,5.45
2018-06-08 21:50:02,3.877,26.36,31.83,5.48
2018-06-08 22:00:02,3.88,26.35,31.79,5.56
2018-06-08 22:10:02,3.881,26.34,31.64,5.56
2018-06-08 22:20:01,3.881,26.34,31.59,5.57
2018-06-08 22:30:01,3.88,26.34,31.56,5.57
2018-06-08 22:40:01,3.879,26.35,31.52,5.58
2018-06-08 22:50:01,3.879,26.35,31.5,5.61
2018-06-08 23:00:02,3.88,26.34,31.48,5.61
2018-06-08 23:10:02,3.879,26.35,31.46,5.63
2018-06-08 23:20:02,3.88,26.32,31.42,5.69
2018-06-08 23:30:02,3.879,26.35,31.58,5.58
2018-06-08 23:40:02,3.876,26.35,32.02,5.52
2018-06-08 23:50:01,3.876,26.35,31.69,5.55
2018-06-09 0:00:02,3.875,26.29,31.82,5.65
2018-06-09 0:10:01,3.873,26.27,32.33,5.7
2018-06-09 0:20:01,3.876,26.26,30.95,5.87
2018-06-09 0:30:01,3.87,26.27,32.26,5.75
2018-06-09 0:40:01,3.869,26.27,32.29,5.73
2018-06-09 0:50:02,3.866,26.27,32.24,5.6
2018-06-09 1:00:02,3.863,26.27,32.31,5.72
2018-06-09 1:20:01,3.863,26.26,30.87,5.68
2018-06-09 1:30:01,3.861,26.25,31.63,5.86
2018-06-09 1:40:01,3.859,26.26,31.99,5.72
2018-06-09 1:50:01,3.859,26.29,32,5.72
2018-06-09 2:00:01,3.859,26.31,32.04,5.56
2018-06-09 2:10:02,3.86,26.29,32.05,5.46
2018-06-09 2:20:01,3.859,26.3,32.08,5.52
2018-06-09 2:30:01,3.857,26.3,32.13,5.58
2018-06-09 2:40:01,3.857,26.29,32.26,5.58
2018-06-09 2:50:02,3.858,26.29,31.83,5.6
2018-06-09 3:00:02,3.862,26.28,32.11,5.53
2018-06-09 3:10:01,3.861,26.28,32.09,5.62
2018-06-09 3:20:01,3.859,26.32,32.19,5.48
2018-06-09 3:30:01,3.86,26.31,32.22,5.59
2018-06-09 3:40:02,3.862,26.29,32.06,5.52
2018-06-09 3:50:02,3.861,26.26,31.69,5.83
2018-06-09 4:00:01,3.861,26.26,31.7,5.8
2018-06-09 4:10:02,3.862,26.26,31.48,5.77
2018-06-09 4:20:02,3.86,26.26,31.78,5.81
2018-06-09 4:30:01,3.86,26.25,31.78,5.72
2018-06-09 4:40:01,3.861,26.25,31.81,5.83
2018-06-09 4:50:02,3.857,26.25,31.84,5.77
2018-06-09 5:00:01,3.856,26.25,32.09,5.62
2018-06-09 5:10:02,3.856,26.26,31.89,5.79
2018-06-09 5:20:01,3.858,26.27,31.4,5.73
2018-06-09 5:30:02,3.859,26.27,31.93,5.67
2018-06-09 5:40:01,3.861,26.3,31.92,5.6
2018-06-09 5:50:02,3.862,26.29,32.06,5.67
2018-06-09 6:00:02,3.862,26.29,32.33,5.73
2018-06-09 6:10:02,3.864,26.26,32.39,5.72
2018-06-09 6:20:01,3.866,26.3,32.05,5.62
2018-06-09 6:30:02,3.867,26.28,32.2,5.77
2018-06-09 6:40:02,3.868,26.27,32.42,5.77
2018-06-09 6:50:01,3.87,26.27,32.06,5.74
2018-06-09 7:00:02,3.931,26.27,11.56,6.49
2018-06-09 7:10:02,3.929,26.26,12.25,6.48
2018-06-09 7:20:01,3.896,26.28,23.4,6
2018-06-09 7:30:02,3.919,26.25,15.59,6.3
2018-06-09 7:40:01,3.913,26.26,17.77,6.18
2018-06-09 7:50:01,3.915,26.25,17.2,6.22
2018-06-09 8:00:02,3.908,26.26,18.53,6.21
2018-06-09 8:10:01,3.906,26.26,19.57,6.1
2018-06-09 8:20:01,3.902,26.26,21.31,6.08
2018-06-09 8:30:02,3.898,26.26,21.64,6.12
2018-06-09 8:40:02,3.901,26.26,21.57,6.08
2018-06-09 8:50:02,3.896,26.29,23.61,5.98
2018-06-09 9:00:02,3.89,26.27,24.59,6.08
2018-06-09 9:10:01,3.88,26.28,24.11,6
2018-06-09 9:20:01,3.87,26.29,24.92,5.86
2018-06-09 9:30:02,3.867,26.28,24.56,6.08
2018-06-09 9:40:01,3.861,26.3,25.89,5.84
2018-06-09 9:50:01,3.862,26.35,26.47,5.18
2018-06-09 10:00:02,3.866,26.32,27.28,5.47
2018-06-09 10:10:02,3.874,26.38,27.01,4.87
2018-06-09 10:20:01,3.844,26.37,28.78,4.87
2018-06-09 10:30:02,3.831,26.32,29.84,5.39
2018-06-09 10:40:02,3.837,26.33,30.23,5.36
2018-06-09 10:50:02,3.849,26.36,32.4,4.88
2018-06-09 11:00:01,3.853,26.36,31.61,5.12
2018-06-09 11:10:02,3.86,26.38,30.32,4.96
2018-06-09 11:20:02,3.858,26.33,30.28,5.34
2018-06-09 11:30:02,3.857,26.36,30.71,4.97
2018-06-09 11:40:02,3.857,26.43,30.55,4.5
2018-06-09 11:50:01,3.854,26.36,31.2,5.08
2018-06-09 12:00:01,3.851,26.36,32.52,5.15
2018-06-09 12:10:02,3.85,26.42,32.48,4.48
2018-06-09 12:20:02,3.853,26.43,31.05,4.38
2018-06-09 12:30:01,3.859,26.44,29.04,4.47
2018-06-09 12:40:01,3.854,26.39,30.69,4.75
2018-06-09 12:50:02,3.848,26.42,32.37,4.42
2018-06-09 13:00:01,3.854,26.42,29.25,4.53
2018-06-09 13:10:02,3.851,26.42,30.82,4.47
2018-06-09 13:20:01,3.85,26.42,30.76,4.39
2018-06-09 13:30:01,3.848,26.43,30.99,4.32
2018-06-09 13:40:01,3.847,26.43,30.55,4.39
2018-06-09 13:50:01,3.854,26.43,28.48,4.41
2018-06-09 14:00:02,3.856,26.44,27.4,4.32
2018-06-09 14:10:02,3.853,26.45,27.2,4.22
2018-06-09 14:20:01,3.85,26.44,29.21,4.2
2018-06-09 14:30:01,3.85,26.44,28.59,4.17
2018-06-09 14:40:02,3.846,26.45,29.44,4.02
2018-06-09 14:50:01,3.841,26.43,30.63,4.36
2018-06-09 15:00:01,3.842,26.45,30.66,3.9
2018-06-09 15:10:02,3.843,26.44,30.24,4.27
2018-06-09 15:20:01,3.839,26.43,31.52,4.4
2018-06-09 15:30:02,3.836,26.45,32.25,3.89
2018-06-09 15:40:01,3.832,26.43,32.56,4.5
2018-06-09 15:50:02,3.843,26.45,29.46,4.16
2018-06-09 16:00:02,3.83,26.44,32.8,4.15
2018-06-09 16:10:02,3.832,26.44,32.2,4.08
2018-06-09 16:20:01,3.832,26.46,32.4,3.94
2018-06-09 16:30:01,3.831,26.44,32.4,4.46
2018-06-09 16:40:01,3.834,26.45,31.68,4.33
2018-06-09 16:50:02,3.834,26.41,31.33,4.62
2018-06-09 17:00:02,3.832,26.4,31.92,4.63
2018-06-09 17:10:01,3.834,26.42,31.92,4.58
2018-06-09 17:20:02,3.832,26.42,31.95,4.55
2018-06-09 17:30:02,3.838,26.41,31.98,4.68
2018-06-09 17:40:01,3.833,26.43,32.36,4.43
2018-06-09 17:50:02,3.83,26.43,32.21,4.37
2018-06-09 18:00:02,3.829,26.4,32.25,4.71
2018-06-09 18:10:02,3.84,26.43,32.22,4.39
2018-06-09 18:20:02,3.84,26.39,32.37,4.98
2018-06-09 18:30:01,3.844,26.43,32.51,4.46
2018-06-09 18:40:02,3.853,26.44,32.29,4.3
2018-06-09 18:50:01,3.857,26.43,32.7,4.43
2018-06-09 19:00:02,3.861,26.43,32.68,4.46
2018-06-09 19:10:01,3.869,26.43,32.19,4.43
2018-06-09 19:20:01,3.884,26.44,31.43,4.54
2018-06-09 19:30:01,3.885,26.45,32.18,4.8
2018-06-09 19:40:01,3.88,26.44,31.8,4.6
2018-06-09 19:50:02,3.881,26.43,31.71,4.52
2018-06-09 20:00:02,3.886,26.45,32.63,4.67
2018-06-09 20:10:02,3.883,26.46,32.66,4.89
2018-06-09 20:20:01,3.894,26.45,32.34,4.69
2018-06-09 20:30:01,3.887,26.46,32.57,4.74
2018-06-09 20:40:01,3.899,26.46,31.12,4.91
2018-06-09 20:50:01,3.899,26.47,32.12,4.87
2018-06-09 21:00:01,3.896,26.48,32.51,4.93
2018-06-09 21:10:02,3.893,26.46,32.69,4.84
2018-06-09 21:20:01,3.891,26.45,32.56,4.76
2018-06-09 21:30:01,3.889,26.46,32.92,4.73
2018-06-09 21:40:01,3.89,26.46,32.82,4.88
2018-06-09 21:50:02,3.901,26.47,30.57,5.07
2018-06-09 22:00:02,3.902,26.46,30.64,4.95
2018-06-09 22:10:02,3.905,26.46,30.05,4.94
2018-06-09 22:20:02,3.903,26.46,31.24,4.32
2018-06-09 22:30:01,3.908,26.46,30.78,4.77
2018-06-09 22:40:02,3.908,26.47,31.17,4.53
2018-06-09 22:50:02,3.915,26.47,29.43,4.81
2018-06-09 23:00:02,3.907,26.47,31.39,4.57
2018-06-09 23:10:01,3.909,26.48,30.57,4.73
2018-06-09 23:20:01,3.903,26.48,32.28,4.67
2018-06-09 23:30:01,3.904,26.48,32.25,4.78
2018-06-09 23:40:02,3.9,26.49,32.56,4.84
2018-06-09 23:50:02,3.899,26.48,32.6,4.94
2018-06-10 0:00:02,3.898,26.47,32.64,4.67
2018-06-10 0:10:01,3.896,26.48,32.77,4.56
2018-06-10 0:20:01,3.899,26.48,32.7,4.63
2018-06-10 0:30:01,3.896,26.47,32.67,4.4
2018-06-10 0:40:01,3.892,26.46,32.65,4.17
2018-06-10 0:50:02,3.889,26.45,32.35,4.17
2018-06-10 1:00:01,3.887,26.48,32.68,4.54
2018-06-10 1:10:02,3.889,26.45,32.23,4.02
2018-06-10 1:20:01,3.889,26.44,32.21,4.14
2018-06-10 1:30:01,3.889,26.43,32.39,4.31
2018-06-10 1:40:02,3.89,26.45,32.41,4.04
2018-06-10 1:50:02,3.89,26.46,32.57,4.01
2018-06-10 2:00:02,3.887,26.43,32.39,4.36
2018-06-10 2:10:01,3.891,26.46,32.43,4
2018-06-10 2:20:02,3.892,26.43,32.15,4.36
2018-06-10 2:30:02,3.896,26.44,32.32,4.15
2018-06-10 2:40:01,3.887,26.44,32.29,4.09
2018-06-10 2:50:01,3.885,26.44,32.44,4.1
2018-06-10 3:00:02,3.883,26.43,32.18,4.31
2018-06-10 3:10:01,3.882,26.42,32.15,4.33
2018-06-10 3:20:01,3.882,26.43,32.15,4.12
2018-06-10 3:30:01,3.882,26.45,32.29,3.95
2018-06-10 3:40:02,3.883,26.44,32.33,4.02
2018-06-10 3:50:02,3.885,26.44,32.36,4.07
2018-06-10 4:00:01,3.889,26.44,32.37,3.76
2018-06-10 4:10:01,3.892,26.44,32.34,3.56
2018-06-10 4:20:02,3.891,26.44,32.38,3.54
2018-06-10 4:30:02,3.889,26.42,32.22,4.12
2018-06-10 4:40:01,3.887,26.42,32.22,3.95
2018-06-10 4:50:02,3.89,26.43,32.27,3.87
2018-06-10 5:00:02,3.89,26.42,32.18,4.13
2018-06-10 5:10:02,3.892,26.41,32.18,4.59
2018-06-10 5:20:01,3.891,26.42,32.15,4.57
2018-06-10 5:30:02,3.891,26.42,32.19,4.46
2018-06-10 5:40:01,3.894,26.42,32.15,4.6
2018-06-10 5:50:01,3.892,26.42,32.16,4.38
2018-06-10 6:00:01,3.898,26.42,32.17,4.66
2018-06-10 6:10:02,3.896,26.41,32.16,4.57
2018-06-10 6:20:02,3.889,26.44,32.31,4.06
2018-06-10 6:30:01,3.892,26.46,32.36,4.71
2018-06-10 6:40:02,3.891,26.44,32.19,4.89
2018-06-10 6:50:02,3.895,26.43,32.17,4.89
2018-06-10 7:00:01,3.9,26.43,32.15,4.83
2018-06-10 7:10:01,3.898,26.44,32.22,4.95
2018-06-10 7:20:02,3.904,26.44,32.23,5.02
2018-06-10 7:30:01,3.906,26.44,32.32,5.05
2018-06-10 7:40:02,3.91,26.44,32.32,5.15
2018-06-10 7:50:01,3.903,26.45,32.29,5.17
2018-06-10 8:00:02,3.901,26.45,32.33,5.14
2018-06-10 8:10:02,3.908,26.43,32.09,5.19
2018-06-10 8:20:02,3.909,26.44,32.04,5.07
2018-06-10 8:30:01,3.91,26.46,32.19,5.14
2018-06-10 8:40:02,3.906,26.47,32.29,5.1
2018-06-10 8:50:01,3.908,26.45,32.16,5.11
2018-06-10 9:00:01,3.907,26.45,32.16,5.1
2018-06-10 9:10:01,3.912,26.45,32.09,5.11
2018-06-10 9:20:01,3.908,26.46,32.13,5.09
2018-06-10 9:30:01,3.906,26.45,32,5
2018-06-10 9:40:01,3.908,26.45,32.08,5.15
2018-06-10 9:50:01,3.902,26.46,32.15,5.05
2018-06-10 10:00:01,3.902,26.46,32.08,5.05
2018-06-10 10:10:01,3.895,26.46,32.16,5.07
2018-06-10 10:20:01,3.896,26.47,32.19,5.15
2018-06-10 10:30:02,3.943,26.48,32.18,5.16
2018-06-10 10:40:02,3.9,26.47,31.86,5.17
2018-06-10 10:50:01,3.911,26.47,31.95,5.16
2018-06-10 11:00:01,3.898,26.48,32.07,5.15
2018-06-10 11:10:02,3.901,26.48,32.12,5.18
2018-06-10 11:20:01,3.9,26.48,32.07,5.19
2018-06-10 11:30:01,3.905,26.49,32.07,5.15
2018-06-10 11:40:01,3.897,26.52,32.24,5.14
2018-06-10 11:50:02,3.896,26.53,32.2,5.09
2018-06-10 12:00:01,3.894,26.52,32.16,5.29
2018-06-10 12:10:01,3.893,26.53,32.19,5.16
2018-06-10 12:20:01,3.904,26.53,32.22,5.15
2018-06-10 12:30:02,3.895,26.53,32.2,5.23
2018-06-10 12:40:02,3.897,26.54,32.22,5.32
2018-06-10 12:50:01,3.875,26.54,32.17,5.3
2018-06-10 13:00:02,3.89,26.54,32.15,5.37
2018-06-10 13:10:02,3.905,26.54,32.2,5.37
2018-06-10 13:20:02,3.901,26.55,32.21,5.37
2018-06-10 13:30:02,3.924,26.55,24.51,5.62
2018-06-10 13:40:01,3.974,26.56,8.78,6.07
2018-06-10 13:50:02,3.971,26.56,10.34,6.04
2018-06-10 14:00:02,3.956,26.56,12.56,5.98
2018-06-10 14:10:02,3.948,26.56,14.84,5.93
2018-06-10 14:20:01,3.945,26.57,15.86,5.91
2018-06-10 14:30:01,3.939,26.58,16.84,5.79
2018-06-10 14:40:01,3.929,26.59,18.95,5.66
2018-06-10 14:50:02,3.928,26.59,20.73,5.63
2018-06-10 15:00:01,3.916,26.59,22.61,5.64
2018-06-10 15:10:01,3.904,26.62,27.32,5.38
2018-06-10 15:20:01,3.911,26.64,24.63,5.49
2018-06-10 15:30:02,3.904,26.64,25.87,5.39
2018-06-10 15:40:02,3.894,26.66,29.38,5.42
2018-06-10 15:50:02,3.926,26.61,19.28,5.41
2018-06-10 16:00:01,3.95,26.63,11.15,5.63
2018-06-10 16:10:01,3.938,26.62,15.67,5.6
2018-06-10 16:20:02,3.884,26.62,32.68,5.24
2018-06-10 16:30:01,3.89,26.62,31.57,5.51
2018-06-10 16:40:02,3.89,26.64,31.75,5.5
2018-06-10 16:50:02,3.884,26.66,31.9,5.6
2018-06-10 17:00:01,3.886,26.65,30.96,5.47
2018-06-10 17:10:02,3.885,26.66,31.26,5.48
2018-06-10 17:20:02,3.883,26.67,32,5.48
2018-06-10 17:30:01,3.883,26.68,31.85,5.58
2018-06-10 17:40:02,3.883,26.69,31.61,5.68
2018-06-10 17:50:02,3.882,26.69,32.15,5.57
2018-06-10 18:00:02,3.886,26.69,32.2,5.74
2018-06-10 18:10:01,3.897,26.69,31.92,5.9
2018-06-10 18:20:02,3.892,26.7,31.95,5.82
2018-06-10 18:30:01,3.891,26.72,31.99,5.72
2018-06-10 18:40:01,3.895,26.73,32.28,5.87
2018-06-10 18:50:01,3.893,26.73,32.2,5.79
2018-06-10 19:00:01,3.896,26.72,32.12,5.87
2018-06-10 19:10:01,3.898,26.75,32.34,5.75
2018-06-10 19:20:02,3.899,26.75,31.53,5.95
2018-06-10 19:30:01,3.902,26.76,30.94,6.07
2018-06-10 19:40:02,3.901,26.79,31.98,5.86
2018-06-10 19:50:01,3.902,26.78,32.24,5.9
2018-06-10 20:00:01,3.902,26.79,32.21,5.75
2018-06-10 20:10:01,3.902,26.82,32.1,5.98
2018-06-10 20:20:01,3.903,26.76,32.07,5.84
2018-06-10 20:30:01,3.906,26.8,32.02,5.82
2018-06-10 20:40:01,3.909,26.79,32.06,5.85
2018-06-10 20:50:02,3.909,26.88,31.99,5.89
2018-06-10 21:00:02,3.908,26.89,32,6.01
2018-06-10 21:10:01,3.913,26.96,31.81,6.3
2018-06-10 21:20:01,3.911,27.07,31.86,6.52
2018-06-10 21:30:02,3.913,27.01,31.87,6.44
2018-06-10 21:40:01,3.915,26.98,31.81,6.54
2018-06-10 21:50:01,3.915,26.89,31.8,6.41
2018-06-10 22:00:01,3.917,26.96,31.72,6.63
2018-06-10 22:10:02,3.918,26.99,31.96,6.46
2018-06-10 22:20:01,3.922,27.05,31.89,6.47
2018-06-10 22:30:02,3.923,27.09,31.9,6.54
2018-06-10 22:40:01,3.921,27.07,31.79,6.53
2018-06-10 22:50:02,3.921,27.06,31.98,6.44
2018-06-10 23:00:01,3.92,26.99,31.92,6.41
2018-06-10 23:10:02,3.92,26.9,31.99,6.34
2018-06-10 23:20:02,3.922,26.97,31.87,6.4
2018-06-10 23:30:01,3.923,27.03,31.71,6.64
2018-06-10 23:40:02,3.924,27.05,31.67,6.72
2018-06-10 23:50:01,3.923,27.07,31.77,6.53
2018-06-11 0:10:01,3.917,27.12,32.56,6.49
2018-06-11 0:20:01,3.918,27.18,31.88,6.7
2018-06-11 0:40:02,3.918,26.94,31.51,6.86
2018-06-11 0:50:02,3.919,26.94,31.36,6.95
2018-06-11 1:00:02,3.925,26.96,28.54,6.68
2018-06-11 1:10:02,3.92,26.99,30.07,6.52
2018-06-11 1:20:02,3.917,26.99,30.63,6.58
2018-06-11 1:30:01,3.914,26.99,31.43,6.41
